imdb_code,title,release_year,release_month,release_day,budget_$,domestic_box_office_$,worldwide_box_office_$,profit_loss_$,return_pct,domestic_%
tt4154796,Avengers: Endgame,2019,Apr,23.0,400000000,858373000,2797800564,2397800564,599.4501409999998,30.680278324513196
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,May,20.0,379000000,241071802,1045713802,666713802,175.9139319261214,23.053325062644625
tt2395427,Avengers: Age of Ultron,2015,Apr,22.0,365000000,459005868,1395316979,1030316979,282.27862438356163,32.89617161606976
tt2488496,Star Wars Ep. VII: The Force Awakens,2015,Dec,16.0,306000000,936662225,2064615817,1758615817,574.7110513071897,45.36738589753815
tt4154756,Avengers: Infinity War,2018,Apr,25.0,300000000,678815482,2044540523,1744540523,581.5135076666667,33.20137088816214
tt0449088,Pirates of the Caribbean: At World’s End,2007,May,24.0,300000000,309420425,960996492,660996492,220.332164,32.19787247672908
tt0974015,Justice League,2017,Nov,13.0,300000000,229024295,655945209,355945209,118.648403,34.91515630537977
tt2379713,Spectre,2015,Oct,6.0,300000000,200074175,879500760,579500760,193.16692,22.748607403136297
tt11464830,Star Wars: The Rise of Skywalker,2019,Dec,18.0,275000000,515202542,1072848487,797848487,290.12672254545464,48.021929307152945
tt3778644,Solo: A Star Wars Story,2018,May,23.0,275000000,213767512,393151347,118151347,42.96412618181819,54.37282960650774
tt0401729,John Carter,2012,Mar,7.0,263700000,73058679,282778100,19078100,7.234774364808495,25.8360456485138
tt2975590,Batman v Superman: Dawn of Justice,2016,Mar,23.0,263000000,330360194,872395091,609395091,231.7091600760456,37.868185803443495
tt6105098,The Lion King,2019,Jul,11.0,260000000,543638043,1654367425,1394367425,536.2951634615384,32.86078018611857
tt0398286,Tangled,2010,Nov,24.0,260000000,200821936,584899819,324899819,124.96146884615385,34.33441582241283
tt0413300,Spider-Man 3,2007,May,4.0,258000000,336530303,894860230,636860230,246.8450503875969,37.607024171808376
tt3498820,Captain America: Civil War,2016,Apr,22.0,250000000,408084349,1151918521,901918521,360.76740839999997,35.42649428413869
tt0417741,Harry Potter and the Half-Blood Prince,2009,Jul,15.0,250000000,302089278,930673167,680673167,272.2692668,32.45922292718256
tt1170358,The Hobbit: The Desolation of Smaug,2013,Dec,12.0,250000000,258241522,959358436,709358436,283.7433744,26.918147827700967
tt2310332,The Hobbit: The Battle of the Five Armies,2014,Dec,10.0,250000000,255119788,941560732,691560732,276.62429280000003,27.095415019920353
tt4630562,The Fate of the Furious,2017,Apr,7.0,250000000,225764765,1236703796,986703796,394.6815184,18.25536282254607
tt0499549,Avatar,2009,Dec,17.0,237000000,760507625,2845899541,2608899541,1100.801494092827,26.722925881381283
tt1345836,The Dark Knight Rises,2012,Jul,19.0,230000000,448139099,1082228107,852228107,370.5339595652173,41.408931823279644
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,May,23.0,230000000,172558876,794861794,564861794,245.59208434782607,21.709293024593407
tt0830515,Quantum of Solace,2008,Nov,14.0,230000000,169368427,591692078,361692078,157.25742521739133,28.624420251237503
tt0848228,The Avengers,2012,Apr,25.0,225000000,623357910,1515100211,1290100211,573.3778715555555,41.14301519294026
tt0770828,Man of Steel,2013,Jun,14.0,225000000,291045518,667999518,442999518,196.88867466666667,43.56971976138462
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,May,16.0,225000000,141621490,417341288,192341288,85.48501688888891,33.934215011096626
tt1210819,The Lone Ranger,2013,Jul,2.0,225000000,89302115,260002115,35002115,15.556495555555555,34.34668791059641
tt0948470,The Amazing Spider-Man,2012,Jun,27.0,220000000,262030663,757890267,537890267,244.4955759090909,34.57369416250862
tt1440129,Battleship,2012,Apr,11.0,220000000,65233400,313477717,93477717,42.48987136363636,20.809581179896114
tt3371366,Transformers: The Last Knight,2017,Jun,20.0,217000000,130168683,602893340,385893340,177.83103225806454,21.59066527422579
tt0369610,Jurassic World,2015,Jun,9.0,215000000,652306625,1669979967,1454979967,676.7348683720929,39.06074551132625
tt1409024,Men in Black 3,2012,May,23.0,215000000,179020854,654213485,439213485,204.28534186046508,27.364286751135978
tt1055369,Transformers: Revenge of the Fallen,2009,Jun,24.0,210000000,402111870,836519699,626519699,298.3427138095238,48.069623522398366
tt2109248,Transformers: Age of Extinction,2014,Jun,25.0,210000000,245439076,1104054072,894054072,425.74003428571433,22.23071154072969
tt4532826,Robin Hood,2010,May,14.0,210000000,105487148,322459006,112459006,53.55190761904761,32.713351476373404
tt0385752,The Golden Compass,2007,Dec,7.0,205000000,70107728,367262558,162262558,79.15246731707316,19.08926637710779
tt6723592,Tenet,2020,Aug,26.0,205000000,57929000,361875852,156875852,76.52480585365853,16.007976127680386
tt1825683,Black Panther,2018,Feb,13.0,200000000,700059566,1336494321,1136494321,568.2471605000002,52.3802873682394
tt2527336,Star Wars Ep. VIII: The Last Jedi,2017,Dec,13.0,200000000,620181382,1331635141,1131635141,565.8175705,46.57292098301572
tt3606756,Incredibles 2,2018,Jun,15.0,200000000,608581744,1242805359,1042805359,521.4026795,48.96838749469861
tt6323140,Rogue One: A Star Wars Story,2016,Dec,14.0,200000000,532177324,1055135598,855135598,427.567799,50.43686565108193
tt2277860,Finding Dory,2016,Jun,16.0,200000000,486295561,1025006125,825006125,412.5030625,47.44318586388936
tt1979376,Toy Story 4,2019,Jun,20.0,200000000,434038008,1073080329,873080329,436.5401645,40.44785802797062
tt0435761,Toy Story 3,2010,Jun,18.0,200000000,415004880,1068879522,868879522,434.439761,38.826160615695656
tt3107386,Iron Man 3,2013,Apr,24.0,200000000,408992272,1215392272,1015392272,507.696136,33.651050892974574
tt3896198,Guardians of the Galaxy Vol 2,2017,Apr,28.0,200000000,389813101,869113101,669113101,334.5565505,44.851826597882564
tt1014759,Alice in Wonderland,2010,Mar,4.0,200000000,334191110,1025491110,825491110,412.74555499999997,32.58839659760678
tt1074638,Skyfall,2012,Oct,26.0,200000000,304360277,1110526981,910526981,455.2634905000001,27.406833170854767
tt0903624,The Hobbit: An Unexpected Journey,2012,Dec,11.0,200000000,303003568,1014938545,814938545,407.4692725,29.854375862727732
tt1453405,Monsters University,2013,Jun,21.0,200000000,268488329,743455810,543455810,271.72790499999996,36.113555827884376
tt1623205,Oz the Great and Powerful,2013,Mar,8.0,200000000,234770996,490359051,290359051,145.17952549999995,47.87736568158096
tt1877832,X-Men: Days of Future Past,2014,May,21.0,200000000,233921534,747862775,547862775,273.9313875,31.278670609056586
tt1872181,The Amazing Spider-Man 2,2014,Apr,16.0,200000000,202853933,708996336,508996336,254.498168,28.61142190726357
tt1216475,Cars 2,2011,Jun,23.0,200000000,191450875,560155383,360155383,180.0776915,34.1781728445873
tt3480822,Black Widow,2021,Jul,7.0,200000000,183581778,377110412,177110412,88.55520600000001,48.681174573350155
tt11638654,Fast & Furious Presents: Hobbs & Shaw,2019,Jul,31.0,200000000,173956935,760381706,560381706,280.190853,22.87758025046436
tt8647300,Tron: Legacy,2010,Dec,17.0,200000000,172062763,399866199,199866199,99.9330995,43.03008442081398
tt1190080,2012,2009,Nov,12.0,200000000,166112167,757677748,557677748,278.83887400000003,21.923854493348536
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,Nov,14.0,200000000,159555901,651280475,451280475,225.6402375,24.49879999857205
tt0438488,Terminator Salvation,2009,May,21.0,200000000,125322469,365491792,165491792,82.745896,34.288723233489186
tt1133985,Green Lantern,2011,Jun,17.0,200000000,116601172,219535492,19535492,9.767746,53.11267482890648
tt0473075,Prince of Persia: Sands of Time,2010,May,28.0,200000000,90759676,336359676,136359676,68.179838,26.982924076785
tt6565702,Dark Phoenix,2019,Jun,5.0,200000000,65845974,246356895,46356895,23.1784475,26.72787948557316
tt7146812,Onward,2020,Feb,28.0,200000000,61555145,133308053,-66691947,-33.3459735,46.17511366698904
tt7126948,Wonder Woman 1984,2020,Dec,16.0,200000000,46530051,166089247,-33910753,-16.9553765,28.01508938143359
tt1399103,Transformers: Dark of the Moon,2011,Jun,29.0,195000000,352390543,1123794079,928794079,476.3046558974359,31.35721655639725
tt2345759,The Mummy,2017,Jun,2.0,195000000,80101125,409953905,214953905,110.2327717948718,19.539056470263407
tt1351685,Jack the Giant Slayer,2013,Feb,27.0,195000000,65187603,197687603,2687603,1.3782579487179487,32.97505863329225
tt2820852,Furious 7,2015,Apr,1.0,190000000,353007020,1516881526,1326881526,698.3586978947368,23.271891307877922
tt1408101,Star Trek Into Darkness,2013,May,16.0,190000000,228778661,467381584,277381584,145.99030736842104,48.94901057975789
tt0816711,World War Z,2013,Jun,19.0,190000000,202706711,531861650,341861650,179.92718421052632,38.112676670709384
tt1343092,The Great Gatsby,2013,May,10.0,190000000,144840419,353640419,163640419,86.12653631578947,40.95697528285079
tt1663662,Pacific Rim,2013,Jul,11.0,190000000,101802906,411002906,221002906,116.3173189473684,24.769388370212642
tt1979388,The Good Dinosaur,2015,Nov,25.0,187500000,123087120,333771037,146271037,78.01121973333333,36.87771147141206
tt0371746,Iron Man,2008,May,2.0,186000000,318604126,585171547,399171547,214.60835860215056,54.44627778527311
tt0468569,The Dark Knight,2008,Jul,11.0,185000000,533720947,998615789,813615789,439.79231837837835,53.44607534539993
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,May,22.0,185000000,317101119,786635413,601635413,325.2083313513514,40.31106580755982
tt1217209,Brave,2012,Jun,21.0,185000000,237282182,554606532,369606532,199.78731459459462,42.7838779944265
tt3731562,Kong: Skull Island,2017,Feb,23.0,185000000,168052812,561072059,376072059,203.28219405405412,29.9520906992804
tt2660888,Star Trek Beyond,2016,Jul,21.0,185000000,158848340,335673708,150673708,81.44524756756758,47.32224663839325
tt4777008,Maleficent: Mistress of Evil,2019,Oct,17.0,185000000,113929605,489346495,304346495,164.51161891891894,23.28199060667636
tt1856101,Blade Runner 2049,2017,Sep,29.0,185000000,92054159,258765289,73765289,39.873129189189186,35.57438455356353
tt6450804,Terminator: Dark Fate,2019,Oct,25.0,185000000,62253077,250372367,65372367,35.3364145945946,24.86419637515349
tt6334354,The Suicide Squad,2021,Jul,28.0,185000000,55727174,167320134,-17679866,-9.556684324324324,33.305719202926284
tt6139732,Aladdin,2019,May,22.0,182000000,355559216,1046649706,864649706,475.08225604395625,33.97117621700264
tt3501632,Thor: Ragnarok,2017,Oct,25.0,180000000,315058289,850482778,670482778,372.49043222222224,37.044640661730135
tt1587310,Maleficent,2014,May,28.0,180000000,241407328,758536735,578536735,321.40929722222216,31.8253970916781
tt3183660,Fantastic Beasts and Where to Find Them,2016,Nov,14.0,180000000,234037575,811724385,631724385,350.95799166666666,28.832147872457966
tt0910970,WALL-E,2008,Jun,27.0,180000000,223808164,532508025,352508025,195.83779166666665,42.02906876379938
tt0293564,Rush Hour 3,2007,Aug,10.0,180000000,140125968,256585882,76585882,42.547712222222216,54.61172177820758
tt0918940,The Legend of Tarzan,2016,Jun,27.0,180000000,126643061,348902025,168902025,93.83445833333332,36.29759987778804
tt0970179,Hugo,2011,Nov,23.0,180000000,73864507,180047784,47784,0.026546666666666663,41.02494646643361
tt2239822,Valerian and the City of a Thousand Planets,2017,Jul,20.0,180000000,40479370,215098356,35098356,19.499086666666667,18.819004827726342
tt1617661,Jupiter Ascending,2015,Feb,6.0,179000000,47482519,181982519,2982519,1.6662117318435756,26.0918022571168
tt4912910,Mission: Impossible—Fallout,2018,Jul,16.0,178000000,220159104,787176729,609176729,342.23411741573034,27.9681926420363
tt3385516,X-Men: Apocalypse,2016,May,18.0,178000000,155442489,542537546,364537546,204.7963741573034,28.651010450067535
tt4779682,The Meg,2018,Aug,9.0,178000000,145443742,527370715,349370715,196.27568258426965,27.5790327113632
tt1631867,Edge of Tomorrow,2014,May,28.0,178000000,100206256,367028980,189028980,106.19605617977528,27.302001057246212
tt4154664,Captain Marvel,2019,Mar,6.0,175000000,426829839,1129727388,954727388,545.5585074285714,37.78166693432416
tt3040964,The Jungle Book,2016,Apr,7.0,175000000,364001123,953554418,778554418,444.88823885714277,38.1730833740419
tt2096673,Inside Out,2015,Jun,12.0,175000000,356461711,853641066,678641066,387.79489485714276,41.757797884573655
tt2250912,Spider-Man: Homecoming,2017,Jul,5.0,175000000,334201140,880166350,705166350,402.9522,37.970224605837295
tt1386697,Suicide Squad,2016,Aug,2.0,175000000,325100054,746719389,571719389,326.6967937142857,43.537111636457055
tt1049413,Up,2009,May,28.0,175000000,293004164,731463377,556463377,317.97907257142856,40.05725689257577
tt2380307,Coco,2017,Oct,27.0,175000000,210460015,798237597,623237597,356.1357697142857,26.365585358415533
tt5848272,Ralph Breaks The Internet,2018,Nov,21.0,175000000,201091711,529290830,354290830,202.45190285714284,37.99266860527321
tt0892782,Monsters vs. Aliens,2009,Mar,27.0,175000000,198351526,381687380,206687380,118.10707428571428,51.967011851426676
tt3606752,Cars 3,2017,Jun,16.0,175000000,152901115,383541369,208541369,119.16649657142857,39.86561225420249
tt1046173,G.I. Joe: The Rise of Cobra,2009,Aug,7.0,175000000,150201498,302469017,127469017,72.83943828571428,49.65847394544877
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,Aug,1.0,175000000,102491776,405760225,230760225,131.86298571428568,25.25919734986345
tt0413099,Evan Almighty,2007,Jun,22.0,175000000,100289690,174131329,-868671,-0.4963834285714285,57.59428276114518
tt6673612,Dolittle,2020,Jan,8.0,175000000,77047065,251409402,76409402,43.66251542857143,30.646055552051312
tt1972591,King Arthur: Legend of the Sword,2017,May,11.0,175000000,39175066,139630336,-35369664,-20.21123657142857,28.056271382172998
tt1335975,47 Ronin,2013,Dec,6.0,175000000,38362475,151716815,-23283185,-13.304677142857141,25.285578925447393
tt4881806,Jurassic World: Fallen Kingdom,2018,Jun,6.0,170000000,417719760,1308334005,1138334005,669.608238235294,31.927608577291394
tt2015381,Guardians of the Galaxy,2014,Jul,31.0,170000000,333714112,770882395,600882395,353.4602323529412,43.28988626079597
tt1228705,Iron Man 2,2010,May,7.0,170000000,312433331,621156389,451156389,265.3861111764706,50.29865852349785
tt1843866,Captain America: The Winter Soldier,2014,Mar,28.0,170000000,259746958,714401889,544401889,320.2364052941176,36.358660580193394
tt2103281,Dawn of the Planet of the Apes,2014,Jul,9.0,170000000,208545589,710644566,540644566,318.0262152941176,29.345976734028806
tt1735898,Snow White and the Huntsman,2012,May,30.0,170000000,155136755,401021746,231021746,135.89514470588233,38.685372189267774
tt3861390,Dumbo,2019,Mar,27.0,170000000,114766307,353166307,183166307,107.74488647058823,32.496391848614266
tt3741700,Godzilla: King of the Monsters,2019,May,29.0,170000000,110500138,383299915,213299915,125.4705382352941,28.82863618688776
tt1964418,Tomorrowland,2015,May,20.0,170000000,93436322,206627518,36627518,21.54559882352941,45.219689470402486
tt0437086,Alita: Battle Angel,2019,Feb,1.0,170000000,85838210,401900040,231900040,136.4117882352941,21.35809939207769
tt2567026,Alice Through the Looking Glass,2016,May,20.0,170000000,77042381,276928112,106928112,62.898889411764706,27.820353969697376
tt0892791,Shrek Forever After,2010,May,21.0,165000000,238736787,756244673,591244673,358.3301048484849,31.56872312937271
tt1211837,Doctor Strange,2016,Oct,24.0,165000000,232641920,676354481,511354481,309.9118066666667,34.39644839138724
tt2245084,Big Hero 6,2014,Oct,25.0,165000000,222527828,649657407,484657407,293.7317618181818,34.25310411338079
tt0892769,How to Train Your Dragon,2010,Mar,26.0,165000000,217581232,494870992,329870992,199.9218133333333,43.967263290308196
tt1772341,Wreck-It Ralph,2012,Nov,1.0,165000000,189412677,496511521,331511521,200.9160733333333,38.148697258527456
tt0816692,Interstellar,2014,Nov,5.0,165000000,188017894,651994868,486994868,295.14840484848486,28.837327290128304
tt1628841,Independence Day: Resurgence,2016,Jun,22.0,165000000,103144286,384169424,219169424,132.82995393939396,26.848645299788355
tt2771200,Beauty and the Beast,2017,Mar,16.0,160000000,504014165,1255080655,1095080655,684.4254093750002,40.15791040935135
tt6320628,Spider-Man: Far From Home,2019,Jun,27.0,160000000,390532085,1131113066,971113066,606.94566625,34.52635255828616
tt1477834,Aquaman,2018,Dec,6.0,160000000,335061807,1143758700,983758700,614.8491875000002,29.294798544483204
tt0413267,Shrek the Third,2007,May,17.0,160000000,322719944,807330936,647330936,404.581835,39.97368732070984
tt1375666,Inception,2010,Jul,16.0,160000000,292576195,728582465,568582465,355.36404062500014,40.15690866235712
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,Nov,18.0,160000000,281723902,648986787,488986787,305.616741875,43.40980550656417
tt1905041,Fast and Furious 6,2013,May,17.0,160000000,238679850,789300444,629300444,393.3127775,30.23941666501837
tt0831387,Godzilla,2014,May,14.0,160000000,200676069,529076069,369076069,230.67254312500003,37.92953050764426
tt1945232,X-Men: First Class,2011,Jun,3.0,160000000,146408305,355408305,195408305,122.130190625,41.194396118571284
tt0421715,The Curious Case of Benjamin Button,2008,Dec,25.0,160000000,127509326,329631958,169631958,106.01997375,38.682331280512564
tt0963966,The Sorcerer's Apprentice,2010,Jul,14.0,160000000,63150991,217986320,57986320,36.24145,28.97016243955125
tt0803096,Warcraft,2016,May,25.0,160000000,47365290,438899824,278899824,174.31239000000005,10.791822509366057
tt1860357,Deepwater Horizon,2016,Sep,29.0,156000000,61433527,122603824,-33396176,-21.407805128205126,50.10734983274258
tt0980970,The Chronicles of Narnia: The Voyage of the Daw…,2010,Dec,10.0,155000000,104386950,418186950,263186950,169.7980322580645,24.961790414550237
tt5034838,Godzilla vs. Kong,2021,Mar,25.0,155000000,100563133,467826620,312826620,201.82362580645162,21.49581248711328
tt1340138,Terminator: Genisys,2015,Jun,24.0,155000000,89760956,432150894,277150894,178.80702838709675,20.770744026275228
tt2557478,Pacific Rim: Uprising,2018,Mar,16.0,155000000,59874525,290930148,135930148,87.69686967741934,20.5803782837934
tt3450958,War for the Planet of the Apes,2017,Jul,14.0,152000000,146880162,489592267,337592267,222.10017565789474,30.000506932026358
tt0418279,Transformers,2007,Jul,2.0,151000000,319246193,708272592,557272592,369.05469668874167,45.07391597612463
tt4520988,Frozen II,2019,Nov,20.0,150000000,477373578,1445182280,1295182280,863.4548533333334,33.032066930685026
tt0451279,Wonder Woman,2017,May,29.0,150000000,412563408,818058221,668058221,445.3721473333334,50.43203495903746
tt2294629,Frozen,2013,Nov,22.0,150000000,400953009,1265778169,1115778169,743.8521126666667,31.676404193063632
tt2948356,Zootopia,2016,Feb,10.0,150000000,341268248,1004629935,854629935,569.75329,33.969548000777024
tt0373889,Harry Potter and the Order of the Phoenix,2007,Jul,11.0,150000000,292137260,940743940,790743940,527.1626266666667,31.05385510110222
tt0480249,I am Legend,2007,Dec,14.0,150000000,256393010,585532684,435532684,290.35512266666666,43.78799288341691
tt3521164,Moana,2016,Jan,27.0,150000000,248757044,634965560,484965560,323.31037333333336,39.17646242104848
tt0448157,Hancock,2008,Jul,1.0,150000000,227946274,624234272,474234272,316.15618133333334,36.51614213197189
tt0382932,Ratatouille,2007,Jun,29.0,150000000,206445654,626549695,476549695,317.69979666666666,32.94960569727833
tt1981115,Thor: The Dark World,2013,Oct,30.0,150000000,206362140,644602516,494602516,329.73501066666665,32.01385890960438
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,Sep,1.0,150000000,198327610,365227610,215227610,143.48507333333333,54.3024690822252
tt2381249,Mission: Impossible—Rogue Nation,2015,Jul,29.0,150000000,195042377,688858992,538858992,359.239328,28.31383189667356
tt5013056,Dunkirk,2017,Jul,18.0,150000000,190068280,519452014,369452014,246.30134266666667,36.590151713224465
tt0800369,Thor,2011,Apr,29.0,150000000,181030624,449326618,299326618,199.55107866666668,40.289316668081305
tt0479952,Madagascar: Escape 2 Africa,2008,Nov,7.0,150000000,180174880,599680774,449680774,299.7871826666667,30.04513197883513
tt0458525,X-Men Origins: Wolverine,2009,May,1.0,150000000,179883157,374825760,224825760,149.88384000000005,47.99114047017474
tt1078912,Night at the Museum: Battle of the Smithsonian,2009,May,22.0,150000000,177243721,402231063,252231063,168.154042,44.065149935971014
tt1302011,Kung Fu Panda 2,2011,May,26.0,150000000,165249063,664837547,514837547,343.22503133333333,24.855555127063244
tt1392190,Mad Max: Fury Road,2015,May,14.0,150000000,153636354,367457874,217457874,144.97191600000005,41.810603301971966
tt5884052,Pokémon: Detective Pikachu,2019,May,3.0,150000000,144105346,431947558,281947558,187.9650386666667,33.36176888399031
tt1677720,Ready Player One,2018,Mar,20.0,150000000,137690172,579055653,429055653,286.037102,23.778400450224083
tt1521673,Angels & Demons,2009,May,15.0,150000000,133375846,490875846,340875846,227.25056400000003,27.170993864709324
tt0938283,The Last Airbender,2010,Jul,1.0,150000000,131772187,319713881,169713881,113.14258733333334,41.21566026093187
tt0389790,Bee Movie,2007,Nov,2.0,150000000,126631277,287594577,137594577,91.729718,44.03117691610715
tt0436339,G-Force,2009,Jul,24.0,150000000,119436770,292817841,142817841,95.211894,40.78876122852091
tt0397892,Bolt,2008,Nov,21.0,150000000,114053579,328015029,178015029,118.676686,34.77083941784875
tt1646987,Wrath of the Titans,2012,Mar,28.0,150000000,83670083,305270083,155270083,103.51338866666669,27.40854333898157
tt0442933,Beowulf,2007,Nov,16.0,150000000,82280579,195080579,45080579,30.05371933333333,42.17773979438517
tt1077368,Dark Shadows,2012,May,9.0,150000000,79727149,238202668,88202668,58.80177866666667,33.470300592938784
tt2334879,White House Down,2013,Jun,28.0,150000000,73103784,205440387,55440387,36.960258,35.58393997768316
tt3554046,Space Jam: A New Legacy,2021,Jul,14.0,150000000,70459801,158959801,8959801,5.973200666666667,44.325546809158375
tt0780653,The Wolfman,2010,Feb,12.0,150000000,62189884,142634358,-7365642,-4.9104280000000005,43.60091416403333
tt2034800,The Great Wall,2016,Dec,15.0,150000000,45157105,334486852,184486852,122.99123466666668,13.500412566291244
tt3332064,Pan,2015,Sep,25.0,150000000,35088320,151525973,1525973,1.0173153333333331,23.15663731128128
tt1305591,Mars Needs Moms,2011,Mar,11.0,150000000,21392758,39549758,-110450242,-73.63349466666669,54.090743108971736
tt1277953,Madagascar 3: Europe's Most Wanted,2012,Jun,8.0,145000000,216391482,746921271,601921271,415.1181179310345,28.971123249748768
tt1229238,Mission: Impossible—Ghost Protocol,2011,Dec,14.0,145000000,209397903,694713230,549713230,379.1125724137931,30.141631677289357
tt1646971,How to Train Your Dragon 2,2014,Jun,5.0,145000000,177002924,614586270,469586270,323.8526,28.800338152689285
tt0864835,Mr. Peabody & Sherman,2014,Feb,20.0,145000000,111506430,269806430,124806430,86.0734,41.32830711262145
tt1446192,Rise of the Guardians,2012,Nov,20.0,145000000,103412758,306900902,161900902,111.65579448275862,33.69581429252364
tt1289401,Ghostbusters,2016,Jul,13.0,144000000,128350574,229008658,85008658,59.033790277777776,56.046166603884465
tt0796366,Star Trek,2009,May,8.0,140000000,257730019,386839614,246839614,176.31401,66.62451560609819
tt0458339,Captain America: The First Avenger,2011,Jul,22.0,140000000,176654505,370569776,230569776,164.69269714285716,47.67105048523979
tt2267968,Kung Fu Panda 3,2016,Jan,23.0,140000000,143528619,521170825,381170825,272.264875,27.539649595696392
tt1583421,G.I. Joe: Retaliation,2013,Mar,27.0,140000000,122523060,375740705,235740705,168.38621785714287,32.60840743884802
tt1528100,Exodus: Gods and Kings,2014,Dec,5.0,140000000,65014513,268314513,128314513,91.65322357142857,24.23071054676793
tt3691740,The BFG,2016,Jun,30.0,140000000,55483770,199646680,59646680,42.60477142857143,27.790980546232966
tt1025100,Gemini Man,2019,Oct,3.0,140000000,48546770,166623705,26623705,19.016932142857144,29.135572276465698
tt2404233,Gods of Egypt,2016,Feb,24.0,140000000,31153464,138836756,-1163244,-0.8308885714285714,22.43891667996045
tt0409459,Watchmen,2009,Mar,6.0,138000000,107509799,186976250,48976250,35.49003623188405,57.49917382555271
tt0800080,The Incredible Hulk,2008,Jun,13.0,137500000,134806913,265573859,128073859,93.14462472727271,50.76061081749766
tt1673434,"The Twilight Saga: Breaking Dawn, Part 2",2012,Nov,14.0,136200000,292324737,829724737,693524737,509.195842143906,35.23153209303437
tt0481499,The Croods,2013,Mar,15.0,135000000,187168425,573068425,438068425,324.4951296296296,32.66074640214212
tt1663202,The Revenant,2015,Dec,25.0,135000000,183637894,532938302,397938302,294.76911259259265,34.45762732962661
tt1192628,Rango,2011,Mar,4.0,135000000,123477607,245724600,110724600,82.01822222222222,50.25040512834287
tt1860353,Turbo,2013,Jul,17.0,135000000,83028130,286896578,151896578,112.51598370370372,28.94009073890034
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Jun,2.0,135000000,82051601,245328374,110328374,81.72472148148148,33.44562215212824
tt1402488,Happy Feet Two,2011,Nov,18.0,135000000,64006466,157956466,22956466,17.00478962962963,40.521586498396346
tt5523010,The Nutcracker and the Four Realms,2018,Oct,31.0,132900000,54858851,170024300,37124300,27.93401053423627,32.26530031295526
tt1911658,Penguins of Madagascar,2014,Nov,26.0,132000000,83350911,366942531,234942531,177.9867659090909,22.71497685832445
tt1951264,The Hunger Games: Catching Fire,2013,Nov,15.0,130000000,424668047,864868047,734868047,565.2831130769231,49.10206227100908
tt0440963,The Bourne Ultimatum,2007,Aug,3.0,130000000,227471070,444043396,314043396,241.5718430769231,51.22721608948329
tt5095030,Ant-Man and the Wasp,2018,Jul,3.0,130000000,216648740,623144660,493144660,379.3420461538462,34.76700578642526
tt0441773,Kung Fu Panda,2008,Jun,6.0,130000000,215434591,631910531,501910531,386.0850238461537,34.09257805200274
tt0478970,Ant-Man,2015,Jul,14.0,130000000,180202163,518858449,388858449,299.1218838461539,34.73050566051397
tt2224026,Home,2015,Mar,19.0,130000000,177397510,385997896,255997896,196.92145846153846,45.95815465273935
tt5028340,Mary Poppins Returns,2018,Dec,19.0,130000000,171958438,348901032,218901032,168.38540923076926,49.285734987450546
tt0448694,Puss in Boots,2011,Oct,28.0,130000000,149260504,554987477,424987477,326.9134438461539,26.894391348581728
tt1001526,Megamind,2010,Nov,5.0,130000000,148415853,321887208,191887208,147.60554461538462,46.108030798167036
tt2357291,Rio 2,2014,Mar,20.0,130000000,131538435,492846291,362846291,279.11253153846155,26.689545483461906
tt0944835,Salt,2010,Jul,23.0,130000000,118311368,290650494,160650494,123.57730307692309,40.70571715594607
tt1959490,Noah,2014,Mar,27.0,130000000,101200044,352831065,222831065,171.40851153846154,28.68229417384209
tt0983193,The Adventures of Tintin,2011,Oct,28.0,130000000,77591831,373993951,243993951,187.68765461538464,20.746814431766037
tt1815862,After Earth,2013,May,31.0,130000000,60522097,251499665,121499665,93.46128076923077,24.0644841415594
tt0455824,Australia,2008,Nov,26.0,130000000,49554002,215080810,85080810,65.44677692307692,23.039713305896512
tt0790736,R.I.P.D.,2013,Jul,19.0,130000000,33618855,79076678,-50923322,-39.171786153846156,42.51424800622
tt2386490,How to Train Your Dragon: The Hidden World,2019,Jan,3.0,129000000,160799505,522747474,393747474,305.2306000000001,30.760455668887648
tt1324999,"The Twilight Saga: Breaking Dawn, Part 1",2011,Nov,18.0,127500000,281287133,689420051,561920051,440.72160862745096,40.80054425339016
tt3315342,Logan,2017,Feb,23.0,127000000,226277068,614202315,487202315,383.62387007874014,36.84080350625185
tt2692250,Night at the Museum: Secret of the Tomb,2014,Dec,18.0,127000000,113746621,353756621,226756621,178.54852047244094,32.15392002514633
tt1201607,Harry Potter and the Deathly Hallows: Part II,2011,Jul,13.0,125000000,381193157,1334392544,1209392544,967.5140352,28.566793086038107
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,Nov,19.0,125000000,337135885,766575131,641575131,513.2601048,43.97949677290014
tt7975244,Jumanji: The Next Level,2019,Dec,4.0,125000000,316831246,800128637,675128637,540.1029096,39.59753861428159
tt0926084,Harry Potter and the Deathly Hallows: Part I,2010,Nov,17.0,125000000,296131568,955371891,830371891,664.2975127999998,30.99647067175436
