imdb_code,title,release_year,release_month,release_day,budget_$,domestic_box_office_$,worldwide_box_office_$,profit_loss_$,return_pct,domestic_%
No_code,The Legend of Bagger Vance,2000,Nov,3.0,60000000,30695227,39235486,-20764514,-34.60752333333333,78.23332938962449
No_code,Dragonfly,2002,Feb,22.0,60000000,30063805,30317425,-29682575,-49.47095833333334,99.16345138150749
No_code,Priest,2011,May,13.0,60000000,29136626,84154026,24154026,40.25671,34.62297335602221
No_code,Garfield: A Tail of Two Kitties,2006,Jun,16.0,60000000,28426747,147985373,87985373,146.64228833333334,19.20915994853086
No_code,XXX: State of the Union,2005,Apr,29.0,60000000,26873932,71073932,11073932,18.45655333333333,37.81123577066202
No_code,Event Horizon,1997,Aug,15.0,60000000,26673242,26673953,-33326047,-55.54341166666666,99.99733447832048
No_code,Sinbad: Legend of the Seven Seas,2003,Jul,2.0,60000000,26483452,80767884,20767884,34.61314,32.78958255239173
No_code,Dark Water,2005,Jul,8.0,60000000,25473093,49473093,-10526907,-17.544845000000002,51.48878199307247
No_code,The Avengers,1998,Aug,14.0,60000000,23385416,48585416,-11414584,-19.024306666666668,48.13258365432129
No_code,The Black Dahlia,2006,Sep,15.0,60000000,22672813,49238525,-10761475,-17.935791666666667,46.04689722123073
No_code,EDtv,1999,Mar,26.0,60000000,22508689,35319689,-24680311,-41.133851666666665,63.7284461932833
No_code,The Spirit,2008,Dec,25.0,60000000,19806188,39006188,-20993812,-34.989686666666664,50.777040812088565
No_code,The Last Castle,2001,Oct,19.0,60000000,18208078,20541668,-39458332,-65.76388666666666,88.63972487531197
No_code,Inkheart,2009,Jan,23.0,60000000,17303424,66655938,6655938,11.09323,25.959313632342855
No_code,Monster Hunter,2020,Feb,18.0,60000000,15104790,44400541,-15599459,-25.99909833333333,34.01938278184493
No_code,Supernova,2000,Jan,14.0,60000000,14218868,14816494,-45183506,-75.30584333333333,95.96648167913408
No_code,Flyboys,2006,Sep,22.0,60000000,13090630,14816379,-45183621,-75.306035,88.35242403018984
No_code,Winter’s Tale,2014,Feb,14.0,60000000,12600231,29575033,-30424967,-50.70827833333333,42.60428382277714
No_code,Holy Man,1998,Oct,9.0,60000000,12069719,12069719,-47930281,-79.88380166666667,100.0
No_code,Meet Dave,2008,Jul,11.0,60000000,11803254,50648806,-9351194,-15.585323333333333,23.30411105841271
No_code,The Great Raid,2005,Aug,12.0,60000000,10166502,10597070,-49402930,-82.33821666666667,95.93691463772535
No_code,Rock Dog,2016,Jul,2.0,60000000,9420546,24148488,-35851512,-59.75252,39.01091447216074
No_code,Mortdecai,2015,Jan,21.0,60000000,7696134,30396134,-29603866,-49.33977666666666,25.31945016428734
No_code,In the Name of the King: A Dungeon Siege Tale,2008,Jan,11.0,60000000,4775656,13233220,-46766780,-77.94463333333333,36.088389673866224
No_code,Beyond Borders,2003,Oct,24.0,60000000,4426297,11427090,-48572910,-80.95485,38.735119789902775
No_code,Xi You Ji zhi Sun Wu Kong San Da Bai Gu Jing,2016,Feb,4.0,60000000,709982,194058503,134058503,223.43083833333333,0.3658597737404993
No_code,The Informer,2019,Aug,30.0,60000000,300460,2369336,-57630664,-96.05110666666668,12.681190004288121
No_code,The Ridiculous 6,2015,Dec,11.0,60000000,0,0,-60000000,-100.0,
No_code,Sherlock Gnomes,2018,Mar,15.0,59000000,43242871,87527651,28527651,48.35195084745763,49.40481151493486
No_code,The Kid Who Would Be King,2019,Jan,18.0,59000000,16790790,28296983,-30703017,-52.03901186440679,59.33773929185313
No_code,Deadpool,2016,Feb,9.0,58000000,363070709,784157111,726157111,1251.9950189655174,46.30076089433052
No_code,American Sniper,2014,Dec,25.0,58000000,350126372,547326372,489326372,843.6661586206897,63.97030910836505
No_code,Goosebumps,2015,Oct,14.0,58000000,80069458,158893300,100893300,173.95396551724141,50.39196618107875
No_code,Rambo III,1988,May,25.0,58000000,53715611,188715611,130715611,225.3717431034483,28.46378776793405
No_code,Sabrina,1995,Dec,15.0,58000000,53458319,87100000,29100000,50.17241379310346,61.37579678530425
No_code,Red Tails,2012,Jan,20.0,58000000,49876377,50365498,-7634502,-13.16293448275862,99.02885701636463
No_code,Just Like Heaven,2005,Sep,16.0,58000000,48318130,100687083,42687083,73.59841896551724,47.9884097943328
No_code,The Internship,2013,Jun,7.0,58000000,44672764,93672764,35672764,61.50476551724138,47.690237900954855
No_code,The Flintstones in Viva Rock Vegas,2000,Apr,28.0,58000000,35231365,59431365,1431365,2.4678706896551725,59.280760251762686
No_code,Leatherheads,2008,Apr,4.0,58000000,31373938,41348628,-16651372,-28.709262068965515,75.87661191563599
No_code,Life,2017,Mar,22.0,58000000,30234022,101815660,43815660,75.54424137931034,29.69486422815508
No_code,Did You Hear About the Morgans?,2009,Dec,18.0,58000000,29580087,80480566,22480566,38.75959655172414,36.75432277650732
No_code,"Che, Part 1: The Argentine",2008,Dec,12.0,58000000,1802521,31627370,-26372630,-45.470051724137925,5.699244040841839
No_code,Sex and the City,2008,May,30.0,57500000,152647258,415247258,357747258,622.1691443478262,36.76056977117956
No_code,Resident Evil: Afterlife,2010,Sep,10.0,57500000,60128566,295874190,238374190,414.56380869565214,20.322342411820376
No_code,That’s My Boy,2012,Jun,13.0,57500000,36931089,58879681,1379681,2.3994452173913055,62.7229773884135
No_code,Devil’s Advocate,1997,Oct,17.0,57000000,61007424,153007424,96007424,168.43407719298247,39.872198619591174
No_code,Ghost Rider: Spirit of Vengeance,2012,Feb,17.0,57000000,51774002,149217355,92217355,161.78483333333332,34.697037754086985
No_code,Dragonheart,1996,May,31.0,57000000,51364680,104364680,47364680,83.09592982456141,49.21653570920736
No_code,After the Sunset,2004,Nov,12.0,57000000,28328132,38329114,-18670886,-32.7559403508772,73.90760976108135
No_code,Captain Corelli's Mandolin,2001,Aug,17.0,57000000,25528495,62097495,5097495,8.942973684210527,41.11034591653013
No_code,Into the Woods,2014,Dec,25.0,56200000,128002372,212721142,156521142,278.5073701067615,60.17378940171354
No_code,Anger Management,2003,Apr,11.0,56000000,135560942,195484552,139484552,249.07955714285717,69.34611487868361
No_code,The Pacifier,2005,Mar,4.0,56000000,113006880,198006880,142006880,253.58371428571425,57.07219870339859
No_code,Walking Tall,2004,Apr,2.0,56000000,46213824,47856383,-8143617,-14.542173214285715,96.56773266797032
No_code,Zhuo yao ji,2015,Jul,12.0,56000000,32766,359295591,303295591,541.5992696428572,0.00911951073733048
No_code,Joker,2019,Oct,2.0,55000000,335451311,1072507517,1017507517,1850.0136672727274,31.277292297057162
No_code,Forrest Gump,1994,Jul,6.0,55000000,330151138,679838260,624838260,1136.0695636363635,48.56318883847461
No_code,Alvin and the Chipmunks,2007,Dec,14.0,55000000,217326974,362605033,307605033,559.2818781818181,59.934902778914264
No_code,Bohemian Rhapsody,2018,Oct,26.0,55000000,216303339,887875864,832875864,1514.3197527272725,24.36188973822584
No_code,Hitch,2005,Feb,11.0,55000000,177784257,366784257,311784257,566.8804672727273,48.47107082897508
No_code,Meet the Parents,2000,Oct,6.0,55000000,166225040,330425040,275425040,500.7728,50.30642956114947
No_code,The Pursuit of Happyness,2006,Dec,15.0,55000000,162586036,307311093,252311093,458.7474418181818,52.906009481408475
No_code,Pocahontas,1995,Jun,10.0,55000000,141579773,347100000,292100000,531.090909090909,40.789332469029105
No_code,Superman,1978,Dec,15.0,55000000,134218018,300200000,245200000,445.8181818181818,44.70953297801466
No_code,The Nutty Professor,1996,Jun,28.0,55000000,128814019,273814019,218814019,397.84367090909086,47.04434764532637
No_code,Fifty Shades Darker,2017,Feb,8.0,55000000,114434010,381367046,326367046,593.394629090909,30.006265932059584
No_code,Captain Phillips,2013,Oct,11.0,55000000,107136417,220648184,165648184,301.17851636363633,48.55531328551518
No_code,George Of The Jungle,1997,Jul,16.0,55000000,105263257,174463257,119463257,217.2059218181818,60.335487718196156
No_code,American Wedding,2003,Aug,1.0,55000000,104354205,232354205,177354205,322.4621909090909,44.911692043619354
No_code,Murder on the Orient Express,2017,Nov,3.0,55000000,102826543,351767147,296767147,539.5766309090909,29.231423081132693
No_code,The Equalizer,2014,Sep,26.0,55000000,101530738,192903624,137903624,250.7338618181818,52.632882625367365
No_code,Fifty Shades Freed,2018,Feb,7.0,55000000,100407760,371985018,316985018,576.3363963636364,26.99242043129813
No_code,Casper,1995,May,26.0,55000000,100328194,282300000,227300000,413.27272727272725,35.539565710237326
No_code,Date Night,2010,Apr,9.0,55000000,98711404,152269033,97269033,176.85278727272726,64.82697240219552
No_code,Maid in Manhattan,2002,Dec,13.0,55000000,93932896,163838217,108838217,197.88766727272727,57.332713770926844
No_code,Crimson Tide,1995,May,12.0,55000000,91387195,159387195,104387195,189.7949,57.3365978364824
No_code,Flightplan,2005,Sep,23.0,55000000,89706988,214392904,159392904,289.80528,41.84233075176779
No_code,Disclosure,1994,Dec,9.0,55000000,83015089,212200000,157200000,285.8181818181818,39.12115409990575
No_code,City of Angels,1998,Apr,10.0,55000000,78750909,198750909,143750909,261.3652890909091,39.62291764914645
No_code,Paddington,2014,Nov,28.0,55000000,76223578,252780166,197780166,359.60030181818183,30.154097612231173
No_code,R.V.,2006,Apr,28.0,55000000,71724497,87473024,32473024,59.04186181818182,81.99613288778035
No_code,Stargate,1994,Oct,28.0,55000000,71565669,196565669,141565669,257.39212545454546,36.40802046668689
No_code,Kill Bill: Volume 1,2003,Oct,10.0,55000000,70098138,176469428,121469428,220.85350545454543,39.72253936245546
No_code,Mr. Poppers's Penguins,2011,Jun,17.0,55000000,68224452,189624452,134624452,244.7717309090909,35.97872071899251
No_code,Bowfinger,1999,Aug,13.0,55000000,66458769,98699769,43699769,79.45412545454545,67.33427005285088
No_code,Kill Bill: Volume 2,2004,Apr,16.0,55000000,66207920,153535982,98535982,179.1563309090909,43.12208717302504
No_code,Tango & Cash,1989,Dec,22.0,55000000,63408614,63408614,8408614,15.28838909090909,100.0
No_code,Death Becomes Her,1992,Jul,31.0,55000000,58422650,149022650,94022650,170.95027272727268,39.203872699888244
No_code,Shanghai Noon,2000,May,26.0,55000000,56932305,71189835,16189835,29.436063636363635,79.97251995316465
No_code,Executive Decision,1996,Mar,15.0,55000000,56679192,122079192,67079192,121.96216727272729,46.42821685779179
No_code,Free Birds,2013,Oct,31.0,55000000,55750480,110387072,55387072,100.70376727272726,50.50453734292364
No_code,Alien 3,1992,May,22.0,55000000,54927174,158500000,103500000,188.18181818181816,34.65436845425868
No_code,The Forbidden Kingdom,2008,Apr,18.0,55000000,52075270,129075270,74075270,134.6823090909091,40.34488558497689
No_code,The Phantom of the Opera,2004,Dec,8.0,55000000,51225796,153770052,98770052,179.58191272727268,33.3132461969903
No_code,Muppets Most Wanted,2014,Mar,21.0,55000000,51178893,79312301,24312301,44.20418363636363,64.52831698830677
No_code,Evita,1996,Dec,20.0,55000000,50047179,151947179,96947179,176.26759818181816,32.937221559078765
No_code,Kubo and the Two Strings,2016,Aug,18.0,55000000,48023088,77548122,22548122,40.99658545454545,61.92682267663425
No_code,Mortal Kombat,2021,Apr,8.0,55000000,42201013,83383351,28383351,51.60609272727272,50.61083836748178
No_code,Ronin,1998,Sep,25.0,55000000,41610884,70692101,15692101,28.531092727272725,58.86214076449645
No_code,Burlesque,2010,Nov,24.0,55000000,39440655,90552675,35552675,64.64122727272726,43.55548303791136
No_code,The Ghost and the Darkness,1996,Oct,11.0,55000000,38564422,38564422,-16435578,-29.88286909090909,100.0
No_code,Changeling,2008,Oct,24.0,55000000,35739802,113805580,58805580,106.91923636363636,31.404261548511066
No_code,The Watch,2012,Jul,27.0,55000000,34353000,67130045,12130045,22.05462727272727,51.17380749558561
No_code,The Hunted,2003,Mar,14.0,55000000,34234008,47213095,-7786905,-14.15800909090909,72.50956117153514
No_code,Instinct,1999,Jun,4.0,55000000,34105207,34105207,-20894793,-37.99053272727272,100.0
No_code,Stuck On You,2003,Dec,12.0,55000000,33832741,63537164,8537164,15.522116363636362,53.24874273582624
No_code,Semi-Pro,2008,Feb,29.0,55000000,33479698,43980363,-11019637,-20.03570363636364,76.12419661020078
No_code,Annihilation,2018,Feb,23.0,55000000,32732301,43070915,-11929085,-21.689245454545453,75.99629819798348
No_code,Crimson Peak,2015,Oct,14.0,55000000,31090320,74966854,19966854,36.30337090909091,41.47208845125074
No_code,The Pirates! Band of Misfits,2012,Mar,28.0,55000000,31051126,136143605,81143605,147.53382727272725,22.80762728443984
No_code,In the Heights,2021,Jun,10.0,55000000,29879041,43668713,-11331287,-20.602339999999998,68.42207829665142
No_code,Aeon Flux,2005,Dec,2.0,55000000,25857987,53913573,-1086427,-1.9753218181818184,47.96192417074639
No_code,Chain Reaction,1996,Aug,2.0,55000000,21226204,60209334,5209334,9.471516363636363,35.25400895482418
No_code,The Fan,1996,Aug,16.0,55000000,18582965,18582965,-36417035,-66.2127909090909,100.0
No_code,Elizabeth: The Golden Age,2007,Oct,12.0,55000000,16285240,74870866,19870866,36.12884727272728,21.751104094348264
No_code,Imagine That,2009,Jun,12.0,55000000,16222392,22438144,-32561856,-59.20337454545454,72.29827921596367
No_code,Gods and Generals,2003,Feb,21.0,55000000,12882934,12923936,-42076064,-76.50193454545455,99.68274370903723
No_code,Turbulence,1997,Jan,10.0,55000000,11532774,11532774,-43467226,-79.03132,100.0
No_code,Bullet to the Head,2013,Jan,31.0,55000000,9489829,22597969,-32402031,-58.91278363636364,41.99416770595622
No_code,All the King's Men,2006,Sep,22.0,55000000,7221458,9521458,-45478542,-82.68825818181817,75.84403565084254
No_code,Thunderbirds,2004,Jul,30.0,55000000,6768055,28231444,-26768556,-48.67010181818181,23.97346377323101
No_code,Un long dimanche de fiançailles,2004,Nov,26.0,55000000,6167817,69722444,14722444,26.768079999999998,8.846243255615079
No_code,Lucky You,2007,May,4.0,55000000,5755286,6521829,-48478171,-88.14212909090908,88.24650262986044
No_code,Lolita,1998,Jul,22.0,55000000,1147784,1147784,-53852216,-97.91311999999999,100.0
No_code,Eye See You,2002,Sep,20.0,55000000,79161,1807990,-53192010,-96.71274545454546,4.37839811060902
No_code,Superman II,1981,Jun,19.0,54000000,108185706,190400000,136400000,252.59259259259255,56.820223739495795
No_code,Blade 2,2002,Mar,22.0,54000000,81676888,154338601,100338601,185.8122240740741,52.92058336073683
No_code,"You, Me and Dupree",2006,Jul,14.0,54000000,75802010,130402010,76402010,141.48520370370372,58.129479752651044
No_code,Seven Pounds,2008,Dec,19.0,54000000,69951824,166617328,112617328,208.55060740740745,41.98352286624114
No_code,The Godfather: Part III,1990,Dec,25.0,54000000,66666062,66772386,12772386,23.652566666666665,99.84076651087472
No_code,Elizabethtown,2005,Oct,14.0,54000000,26850426,50719373,-3280627,-6.0752351851851865,52.939191499863384
No_code,Gigli,2003,Aug,1.0,54000000,6087542,7126002,-46873998,-86.8037,85.42717220679981
No_code,Shaft,2000,Jun,16.0,53012938,70327868,107190108,54177170,102.19612804708164,65.61040875152398
No_code,The Dukes of Hazzard,2005,Aug,5.0,53000000,80270227,109848461,56848461,107.26124716981131,73.07360182315162
No_code,Law Abiding Citizen,2009,Oct,16.0,53000000,73357727,131159781,78159781,147.47128490566038,55.9300468792335
No_code,Black Mass,2015,Sep,17.0,53000000,62575678,98837872,45837872,86.48655094339622,63.31143794759159
No_code,Anastasia,1997,Nov,14.0,53000000,58403409,139801096,86801096,163.7756528301887,41.77607377269775
No_code,Moulin Rouge,2001,May,18.0,53000000,57386369,179199536,126199536,238.1123320754717,32.0237263337557
No_code,Domestic Disturbance,2001,Nov,2.0,53000000,45207112,54207112,1207112,2.2775698113207548,83.39701255436741
No_code,Flags of Our Fathers,2006,Oct,20.0,53000000,33602376,63657941,10657941,20.109322641509433,52.78583547023615
No_code,Grindhouse,2007,Apr,6.0,53000000,25031037,50187789,-2812211,-5.306058490566038,49.87475539119685
No_code,Beloved,1998,Oct,16.0,53000000,22852487,22852487,-30147513,-56.8821,100.0
No_code,Zero Dark Thirty,2012,Dec,19.0,52500000,95720716,134612435,82112435,156.40463809523808,71.10837568609467
No_code,Catch Me if You Can,2002,Dec,25.0,52000000,164606800,355612291,303612291,583.8697903846154,46.288276352067925
No_code,Mamma Mia!,2008,Jul,2.0,52000000,144130063,602891655,550891655,1059.4070288461535,23.90646176716445
No_code,The Break-Up,2006,Jun,2.0,52000000,118703275,205727307,153727307,295.6294365384615,57.69932865548083
No_code,Valentine's Day,2010,Feb,12.0,52000000,110485654,217569328,165569328,318.4025538461538,50.78181516468168
No_code,Casino,1995,Nov,22.0,52000000,42438300,110400000,58400000,112.30769230769228,38.44048913043478
No_code,The Change-Up,2011,Aug,5.0,52000000,37243418,75997067,23997067,46.148205769230756,49.00638862812956
No_code,The Thin Red Line,1998,Dec,23.0,52000000,36400491,97709034,45709034,87.90198846153845,37.253966711000345
No_code,Man on the Moon,1999,Dec,22.0,52000000,34580635,47407635,-4592365,-8.831471153846154,72.94317676888966
No_code,From Paris With Love,2010,Feb,5.0,52000000,24077427,53139168,1139168,2.190707692307692,45.31013169043218
No_code,Bulletproof Monk,2003,Apr,16.0,52000000,23010607,26922492,-25077508,-48.22597692307693,85.46982575015716
No_code,"Me, Myself & Irene",2000,Jun,23.0,51000000,90570999,149270999,98270999,192.68823333333333,60.67554957544029
No_code,Barnyard: The Original Party Animals,2006,Aug,4.0,51000000,72779000,118583844,67583844,132.51734117647058,61.37345319991482
No_code,Alpha,2018,Aug,15.0,51000000,35851379,99624873,48624873,95.34288823529413,35.98637360370838
No_code,Deck the Halls,2006,Nov,22.0,51000000,35093569,46815807,-4184193,-8.2043,74.96094000900166
No_code,Greyhound,2020,Jul,10.0,50300000,0,0,-50300000,-100.0,
No_code,The Adjustment Bureau,2011,Mar,4.0,50200000,62495645,126931325,76731325,152.8512450199203,49.235793449725676
No_code,The Twilight Saga: New Moon,2009,Nov,19.0,50000000,296623634,687557727,637557727,1275.115454,43.14163340062353
No_code,Shrek,2001,May,18.0,50000000,267655011,491812794,441812794,883.6255880000001,54.42213262146248
No_code,Ted,2012,Jun,29.0,50000000,218665740,556016627,506016627,1012.0332539999999,39.32719443657932
No_code,22 Jump Street,2014,Jun,5.0,50000000,191719337,331333876,281333876,562.667752,57.86288420445123
No_code,Robin Hood: Prince of Thieves,1991,Jun,14.0,50000000,165493908,390500000,340500000,681.0,42.38000204865557
No_code,Jerry Maguire,1996,Dec,13.0,50000000,153952592,273552592,223552592,447.105184,56.27897395320604
No_code,Daddy’s Home,2015,Dec,25.0,50000000,150357137,241504989,191504989,383.009978,62.2583979000119
No_code,As Good as it Gets,1997,Dec,24.0,50000000,148478011,314111923,264111923,528.223846,47.269142024895366
No_code,Patch Adams,1998,Dec,25.0,50000000,135014968,202173000,152173000,304.346,66.78189867094025
No_code,Central Intelligence,2016,Jun,16.0,50000000,127440871,217194805,167194805,334.38961,58.67583757355522
No_code,Anchorman 2: The Legend Continues,2013,Dec,18.0,50000000,127413176,172246223,122246223,244.492446,73.97153550356805
No_code,Super 8,2011,Jun,10.0,50000000,127004179,257972745,207972745,415.94549,49.23162677514634
No_code,Mr. Deeds,2002,Jun,28.0,50000000,126293452,171269535,121269535,242.53907,73.7395894722316
No_code,Erin Brockovich,2000,Mar,17.0,50000000,125548685,257805243,207805243,415.610486,48.69904255593436
No_code,Creed II,2018,Nov,21.0,50000000,115715889,213591522,163591522,327.183044,54.17625564745028
No_code,Peter Rabbit,2018,Feb,8.0,50000000,115234093,346727372,296727372,593.454744,33.23478395585106
No_code,How to Lose a Guy in 10 Days,2003,Feb,7.0,50000000,105807520,178503788,128503788,257.007576,59.27466368388778
No_code,Interview with the Vampire,1994,Nov,11.0,50000000,105264608,223564608,173564608,347.12921600000016,47.084647673749856
No_code,The Mule,2018,Dec,14.0,50000000,103804407,173453994,123453994,246.907988,59.845498282386046
No_code,Yes Man,2008,Dec,19.0,50000000,97690976,225990976,175990976,351.981952,43.227821627709595
No_code,Non-Stop,2014,Feb,28.0,50000000,91742160,222383055,172383055,344.76611,41.25411443781092
No_code,Stepmom,1998,Dec,25.0,50000000,91137662,159745279,109745279,219.490558,57.051865676731516
No_code,Disney Planes,2013,Aug,9.0,50000000,90282580,238059569,188059569,376.11913799999996,37.924365056714024
No_code,Failure to Launch,2006,Mar,10.0,50000000,88715192,128402901,78402901,156.805802,69.0912676497862
No_code,Inside Man,2006,Mar,24.0,50000000,88634237,185798265,135798265,271.59653,47.70455579873149
No_code,The Emoji Movie,2017,Jul,26.0,50000000,86089513,216564840,166564840,333.12968,39.75230374422736
No_code,"Crazy, Stupid, Love",2011,Jul,29.0,50000000,84351197,147142328,97142328,194.284656,57.32626236551047
No_code,The Post,2017,Dec,22.0,50000000,81903458,179769457,129769457,259.53891400000003,45.56027445752367
No_code,Payback,1999,Feb,5.0,50000000,81526121,161626121,111626121,223.252242,50.441178997298344
No_code,Congo,1995,Jun,9.0,50000000,81022333,152022333,102022333,204.04466599999998,53.29633574298587
No_code,Knowing,2009,Mar,20.0,50000000,79957634,186450317,136450317,272.90063399999997,42.88415020501145
No_code,The Ring Two,2005,Mar,18.0,50000000,75941727,161941727,111941727,223.883454,46.894477666031065
No_code,We Bought a Zoo,2011,Dec,23.0,50000000,75624550,118729073,68729073,137.458146,63.6950563911166
No_code,Moneyball,2011,Sep,23.0,50000000,75605492,111300835,61300835,122.60167,67.92895309365828
No_code,Garfield: The Movie,2004,Jun,11.0,50000000,75367693,208094550,158094550,316.1891,36.21800426777155
No_code,Christmas with the Kranks,2004,Nov,24.0,50000000,73701902,96469187,46469187,92.938374,76.39942275039594
No_code,V for Vendetta,2006,Mar,17.0,50000000,70511035,130214162,80214162,160.428324,54.15005089845757
No_code,Outbreak,1995,Mar,10.0,50000000,67823573,190023573,140023573,280.047146,35.692189094876134
No_code,Race to Witch Mountain,2009,Mar,13.0,50000000,67172595,105103784,55103784,110.207568,63.910729417696324
No_code,The Forgotten,2004,Sep,24.0,50000000,66711892,117211892,67211892,134.42378399999998,56.91563446480328
No_code,Herbie: Fully Loaded,2005,Jun,22.0,50000000,66010682,144110682,94110682,188.221364,45.805544102553064
No_code,Shanghai Knights,2003,Feb,7.0,50000000,60470220,88316835,38316835,76.63367,68.46964115052357
No_code,Planes: Fire and Rescue,2014,Jul,17.0,50000000,59157732,156399644,106399644,212.799288,37.82472292583991
No_code,Curious George,2006,Feb,10.0,50000000,58640119,71052604,21052604,42.10520800000001,82.5305698859397
No_code,American Reunion,2012,Apr,4.0,50000000,56758835,236799211,186799211,373.598422,23.969182481777786
No_code,Hansel & Gretel: Witch Hunters,2013,Jan,25.0,50000000,55703475,214949716,164949716,329.899432,25.914653918407602
No_code,I am Number Four,2011,Feb,18.0,50000000,55100437,146195159,96195159,192.39031799999998,37.6896453869584
No_code,Don’t Say a Word,2001,Sep,28.0,50000000,54997476,104488383,54488383,108.976766,52.63501493749789
No_code,13 Hours: The Secret Soldiers of Benghazi,2016,Jan,15.0,50000000,52853219,69411370,19411370,38.82274,76.14490104431017
No_code,Unfaithful,2002,May,8.0,50000000,52752475,119114494,69114494,138.228988,44.28720068273135
No_code,American Made,2017,Aug,23.0,50000000,51342000,135569212,85569212,171.138424,37.871430572304284
No_code,Syriana,2005,Nov,23.0,50000000,50824620,92690959,42690959,85.381918,54.83233807085759
No_code,Resident Evil: Apocalypse,2004,Sep,10.0,50000000,50740078,125168734,75168734,150.337468,40.537342176841065
No_code,The Book of Life,2014,Oct,17.0,50000000,50151543,97651543,47651543,95.303086,51.35765545455846
No_code,Absolute Power,1997,Feb,14.0,50000000,50068310,50068310,68310,0.13662,100.0
No_code,Firewall,2006,Feb,10.0,50000000,48751189,82751189,32751189,65.50237800000001,58.91297706912707
No_code,The Game,1997,Sep,12.0,50000000,48265581,80369970,30369970,60.73994,60.05424787392605
No_code,G.I. Jane,1997,Aug,22.0,50000000,48169156,48169156,-1830844,-3.661688,100.0
No_code,Into the Storm,2014,Aug,8.0,50000000,47602194,150429371,100429371,200.858742,31.64421527761357
No_code,The Judge,2014,Oct,10.0,50000000,47119388,76073556,26073556,52.147112,61.939247325312365
No_code,Silent Hill,2006,Apr,21.0,50000000,46982632,94704227,44704227,89.40845399999998,49.60985743540254
No_code,Tom and Jerry,2021,Feb,12.0,50000000,46000271,132211707,82211707,164.42341399999995,34.792887894564444
No_code,Rambo: Last Blood,2019,Sep,19.0,50000000,44819352,91419352,41419352,82.83870399999998,49.026109920359104
No_code,The Replacements,2000,Aug,11.0,50000000,44737059,50054511,54511,0.109022,89.37667775837427
No_code,The Negotiator,1998,Jul,29.0,50000000,44705766,49105766,-894234,-1.788468,91.03974877410526
No_code,War Dogs,2016,Aug,19.0,50000000,43034523,86234503,36234503,72.46900600000002,49.9040656615137
No_code,Beverly Hills Cop III,1994,May,25.0,50000000,42586861,119180938,69180938,138.361876,35.73294665628492
No_code,Gremlins 2: The New Batch,1990,Jun,15.0,50000000,41476097,41476097,-8523903,-17.047805999999998,100.0
No_code,The Peacemaker,1997,Sep,26.0,50000000,41263140,62967368,12967368,25.934735999999997,65.53099059182527
No_code,Out of Time,2003,Oct,3.0,50000000,41083108,55489826,5489826,10.979652,74.03719016887888
No_code,Bridget Jones: The Edge Of Reason,2004,Nov,12.0,50000000,40203020,263894551,213894551,427.78910199999996,15.234501753694794
No_code,The Beach,2000,Feb,11.0,50000000,39778599,39778599,-10221401,-20.442802,100.0
No_code,The Adventures of Sharkboy and Lavagirl in 3-D,2005,Jun,10.0,50000000,39177684,69425966,19425966,38.851932,56.430880630454595
No_code,On Deadly Ground,1994,Feb,18.0,50000000,38590458,38590458,-11409542,-22.819084,100.0
No_code,Ninja Assassin,2009,Nov,25.0,50000000,38122883,62209892,12209892,24.419784,61.28106282518542
No_code,Raising Helen,2004,May,28.0,50000000,37485528,49842431,-157569,-0.31513800000000003,75.2080651924863
No_code,The Nice Guys,2016,May,19.0,50000000,36261763,59596747,9596747,19.193494,60.84520519215586
No_code,For Love of the Game,1999,Sep,17.0,50000000,35188640,46112640,-3887360,-7.7747199999999985,76.31018306477355
No_code,Jack Frost,1998,Dec,11.0,50000000,34645374,34645374,-15354626,-30.70925200000001,100.0
No_code,Marmaduke,2010,Jun,4.0,50000000,33644788,89895930,39895930,79.79186,37.42637514290136
No_code,Striptease,1996,Jun,28.0,50000000,33109743,113309743,63309743,126.619486,29.220561377497788
No_code,Hereafter,2010,Oct,15.0,50000000,32746941,108660270,58660270,117.32054,30.136995794322985
No_code,Murder by Numbers,2002,Apr,19.0,50000000,31874869,56643267,6643267,13.286534,56.27300593378556
No_code,Assassins,1995,Oct,6.0,50000000,30306268,83306268,33306268,66.61253599999999,36.37933702659685
No_code,Hostiles,2017,Dec,22.0,50000000,29819114,36976336,-13023664,-26.047328,80.6437771443877
No_code,Zoolander 2,2016,Feb,5.0,50000000,28848693,55348693,5348693,10.697386,52.12172399445818
No_code,Defiance,2009,Jan,16.0,50000000,28644813,52987754,2987754,5.9755080000000005,54.05930774118111
No_code,Hannibal Rising,2007,Feb,9.0,50000000,27669725,80583311,30583311,61.166622,34.33679338393033
No_code,The Story of Us,1999,Oct,15.0,50000000,27100030,27100030,-22899970,-45.79994,100.0
No_code,The Host,2013,Mar,22.0,50000000,26623701,64477051,14477051,28.954102,41.291747353643714
No_code,Basic,2003,Mar,28.0,50000000,26599248,42598498,-7401502,-14.803004,62.441750880512274
No_code,Run All Night,2015,Mar,11.0,50000000,26461644,71561644,21561644,43.123288,36.977412089638406
No_code,Blood Work,2002,Aug,9.0,50000000,26199517,26199517,-23800483,-47.600966,100.0
No_code,The International,2009,Feb,13.0,50000000,25450527,53850527,3850527,7.701053999999999,47.26142605809597
No_code,Escape from L.A.,1996,Aug,9.0,50000000,25426861,25426861,-24573139,-49.146278,100.0
No_code,Twisted,2004,Feb,27.0,50000000,25195050,40119848,-9880152,-19.760304,62.79946524224119
